question_id,questions,class,direct_indirect,factual_opinion,is_original
3524768,"I have applied for MBA at Amity for competitive intelligence and strategic management. Do I have any better colleges for the same course?","course comp",indirect,opinion,0
4068483,"Which MBA programme is better among regular MBA and MBA in pharma health and management?","course comp",indirect,opinion,0
1554219,"What is the difference between Ms in construction management and MBA with construction management? Which universities offering these abroad?","course comp",indirect,opinion,0
1563685,"which course is best between m.b.a. and m.m.m.(master in marketing management)","course comp",indirect,opinion,0
1561688,"which course is best between m.b.a. and m.m.m.(master in marketing management)","course comp",indirect,opinion,0
3171406,"I want to know the placement of MBA - Competitive Intelligence and Strategic Management.","course comp",indirect,opinion,0
4317014,"What are the career prospects in India and Abroad for MBA Strategic Management?","course comp",indirect,opinion,0
3569617,"Which profession is better between event management and travel and tourism according to working conditions and pay scale?","course comp",indirect,opinion,0
3945135,"What is the between BBA, BHM &amp; MBA in hospital management? Which is a better option for a medical student?","course comp",indirect,opinion,0
3886246,"What is the difference between Masters in information technology and Masters in information management?","course comp",indirect,opinion,0
3685293,"Which course is better among rural management and general management?","course comp",indirect,opinion,0
4043656,"Which course is better among hotel management and tour management?","course comp",indirect,opinion,0
4043658,"Which course is better among hotel management and tour management?","course comp",indirect,opinion,0
4173471,"Which field is better among hotel management and event management?","course comp",indirect,opinion,0
3695626,"Which is better among hotel management and tourism management?","course comp",indirect,opinion,0
3969859,"Which field is better among hotel management and event management?","course comp",indirect,opinion,0
4377382,"Which one is better among event management and hotel management?","course comp",indirect,opinion,0
4161701,"What is the scope of MBA in strategic management through distance education?","course comp",indirect,opinion,0
2593349,"Hello, I want to know the difference between MBA and PGPM, which one is better? Also which stream is best for specialization in MBA?","course comp",indirect,opinion,0
1824402,"what is the difference between MBA and Master in Management","course comp",indirect,opinion,0
4019213,"What is the difference between MBA and PGDM in management?","course comp",indirect,opinion,0
3810890,"What is the difference between MBA in aviation management and MBA in airline and airport management?","course comp",indirect,opinion,0
4362546,"Which one is better among MBA, PGDM and MBA in airlines and airport management?","course comp",indirect,opinion,0
1624776,"Which is a better option between bradford university or aston university , for msc business and management courses and why?","course comp",indirect,opinion,0
4131509,"Which branch of Apeejay School of Management is better between Ghaziabad and Dwarka in terms of placement and faculty?","course comp",indirect,opinion,0
3731517,"Which one is a better option between Manav Rachna and Indian school of business and management for BBA?","course comp",indirect,opinion,0
4244660,"What is the difference between B.Sc and BHM in hotel management and which course will be better?","course comp",indirect,opinion,0
3948484,"Which is the best institute to pursue EMBA in strategic management?","course comp",indirect,opinion,0
3773119,"What is the difference between Computer engineering and Information Technology? Which is better between the two?","course comp",indirect,opinion,0
4106525,"What is the difference between hospital management and hospital administration? Which course option is better for a BDS graduate?","course comp",indirect,opinion,0
2762164,"Which MBA specialization to opt between marketing and finance for better career prospects?","course comp",indirect,opinion,0
4108002,"What is the scope of strategic marketing management and communication in India?","course comp",indirect,opinion,0
4411713,"What is the cutoff for MAT 2017 exam and does it provide strategic management?","course comp",indirect,opinion,0
3541907,"What is the difference between Masters in engineering management and MBA? What course has better job prospects?","course comp",indirect,opinion,0
4060601,"Which career option is better between B.Tech and BBA+MBA? Can you provide detailed information about the same?","course comp",indirect,opinion,0
4356705,"What is the scope of MBA in strategic management in India? What are its pros and cons? Is it difficult to get hired with this specialisation","course comp",indirect,opinion,0
4049830,"Which MBA specialization is better among IB and marketing?","course comp",indirect,opinion,0
3012516,"Which MBA specialization is better among Marketing, HR and Finance?","course comp",indirect,opinion,0
3201813,"Which MBA specialization is best and have better career prospects?","course comp",indirect,opinion,0
3907814,"Which is a better MBA specialization among HR and marketing?","course comp",indirect,opinion,0
3981768,"Which is the better MBA specialization among marketing and operations?","course comp",indirect,opinion,0
4159341,"Which MBA specialization is better among IT and finance?","course comp",indirect,opinion,0
4070894,"Which MBA specialization is better amongst marketing, finance and HR?","course comp",indirect,opinion,0
4282266,"Which field is better in MBA- MBA in finance, HR management and hospital management? I have done biomedical engineering.","course comp",indirect,opinion,0
1095289,"Can you please explain me the the difference between doing Masters in Computer Application and Masters in Management Studies with Information Systems as Specialization?","course comp",indirect,opinion,0
1316660,"What is the difference between MBA in hospital management and MBA in Heath care management?","course comp",indirect,opinion,0
2996792,"What is difference between mba in operation management and mba in production management?","course comp",indirect,opinion,0
4226471,"What is the difference between MBA in general management and MBA in strategy management?","course comp",indirect,opinion,0
4225651,"Is there any difference between MBA in strategy management and MBA in general management?","course comp",indirect,opinion,0
3176843,"Is mba from imu better than any other depart of mba and mba logistics r management which one is better","course comp",indirect,opinion,0
2393599,"i am confused between acharya institute of management and sciences, banglore and jaipuria institute of management noida which one is better","course comp",indirect,opinion,0
2958345,"what is the difference between a mba in hospital management and mba in hospital administration? which one is the best?","course comp",indirect,opinion,0
3751938,"What is the difference between MBA and MBA in financial management? Which course is offered by Galgotia University?","course comp",indirect,opinion,0
3942945,"What is the difference between BBA and B.Sc in hotel management? Which course has a better scope?","course comp",indirect,opinion,0
2402486,"Which specialisation is better Management in Information  System or General Management","course comp",indirect,opinion,0
3484190,"Which MBA specialization has better career prospects: marketing, HR, finance or hospital management?","course comp",indirect,opinion,0
4056895,"Which course option is better among MBA hospital management and MBA hospital administration?","course comp",indirect,opinion,0
3906336,"Which is better  event management or hr in MBA.which is having high salary and scope.","course comp",indirect,opinion,0
4304950,"What is the difference between hospitality management, hotel management and culinary arts? Which one is better to become a good chef?","course comp",indirect,opinion,0
3783214,"Which one is better among Prestige Institute of Management and Research and LPU for MBA?","course comp",indirect,opinion,0
3891603,"Which course is better BBA and MBA or hotel management and catering?","course comp",indirect,opinion,0
4212720,"Which college is better for MBA among Mangalmay Institute of Management and Technology and Galgotias University?","course comp",indirect,opinion,0
4302004,"Which course is better among MBA in safety management and PG in fire and safety?","course comp",indirect,opinion,0
3703213,"Which is the best MBA specialization among marketing and finance? Will it be general management or technology?","course comp",indirect,opinion,0
4042109,"Which are the top courses for strategic management?","course comp",indirect,opinion,0
1985329,"sir, what is difference between MBA and PGDM.which is good to do management programme.","course comp",indirect,opinion,0
3504647,"Do you offer dual specialization for MBA? What is the placement record for bank management and information technology of last year?","course comp",indirect,opinion,0
4480165,"Which is the best college for event management? Which one is better among MBA in event management and PG Diploma in event management?","course comp",indirect,opinion,0
4386560,"I am a student of B.Sc in hotel management. Which MBA specialization would be better for me among HR and hospitality and tourism?","course comp",indirect,opinion,0
2015652,"which is better college among shriramswaroop insitute of management and ambalika institute of management for mba in lucknow","course comp",indirect,opinion,0
3794043,"Which college is better among Alliance Ascent College, Ramaiah Institute of Management Studies and Acharya Institute of Management for MBA?","course comp",indirect,opinion,0
4045535,"Which one is better to pursue MBA: Prestige Institute of Management and Research-Indore or Prestige Institute of Management-Gwalior?","course comp",indirect,opinion,0
4059615,"Which institute is better for MBA among Indira Institute of Management and Shree Chanakya Indira Institute of Management in Pune?","course comp",indirect,opinion,0
3219128,"Which institute is better for pursuing MBA: B K School of Management and Amrut mody school of management?","course comp",indirect,opinion,0
3463554,"Which MBA institute is better among 'Reva Institute of Management' and 'IIBS Institute of Management' in Bangalore?","course comp",indirect,opinion,0
4009608,"Which is a better option for MBA among New Delhi Institute of Management and Jaipuria Institute of Management?","course comp",indirect,opinion,0
4197212,"Which college is better among Centre for Management Development (CMD, Uttar Pradesh) and NIILM Centre for Management Studies for MBA?","course comp",indirect,opinion,0
4271898,"Which institute is better for MBA among Prestige Institute of Management &amp; Research and Jaipuria Institute of Management, Indore?","course comp",indirect,opinion,0
2001592,"Which is a better course from career perspective ?MSc Information Systems management or Msc e-business management","course comp",indirect,opinion,0
3241711,"Which management institute is better among BIMT Gurgaon and ISMS Bangalore to pursue MBA?","course comp",indirect,opinion,0
3576158,"Which management institute is better to pursue MBA amongst IIBS Bangalore and ISMS Bangalore ?","course comp",indirect,opinion,0
3364177,"What is difference between tourism management an hotel management? Which is better among them? Which institutes are best?","course comp",indirect,opinion,0
2260852,"IS THERE ANY DIFFERENCE BETWEEN MBA IN HOSPITAL MANAGEMENT AND PGD IN HOSPITAL MANAGEMENT","course comp",indirect,opinion,0
3837461,"What is the difference between MBA in industrial management and union relation management?","course comp",indirect,opinion,0
4262569,"What is the difference between MBA in production management and operations management?","course comp",indirect,opinion,0
4347746,"What is the difference between BBA in hotel management and MBA in hotel management?","course comp",indirect,opinion,0
4103193,"What is the scope of strategic marketing management in India?","course comp",indirect,opinion,0
2781152,"What is the criteria to pursue PhD in Strategic Management?","course comp",indirect,opinion,0
1171270,"Study In Singapore ,MANAGEMENT:Master Of Business Administration General |International Business |Accounting &amp; Finance |Marketing |Finance |HRM | Strategic Management | Tourism &amp; Hospitality Management |Enterprise Master of Enterprise Resource Planning  - SAP MASTER OF COMMERCE and BACHELOR OF COMMERCE in:Design Management | Finance | Hospitality | Management  l  Marketing  l Tourism INFORMATION TECHNOLOGYMaster of Information TechnologyMaster of Information Technology / MBA joint degreeMaster of Information Technology  NetworkingMaster of Information Technology  e-Business","course comp",indirect,opinion,0
3169557,"Which MBA specialization is best for me? How is MBA in Airport management?","course comp",indirect,opinion,0
1460404,"Which is the better option between UPSC Examination and MBA?","course comp",indirect,opinion,0
3523601,"Which specialisation is better for MBA between banking and accounting?","course comp",indirect,opinion,0
4127278,"Which country is better for MBA between UK and Canada?","course comp",indirect,opinion,0
3786925,"Which college is better between vidyalankar and vivekanand for MBA?","course comp",indirect,opinion,0
4116046,"Which place is better for MBA between Hyderabad and Bangalore?","course comp",indirect,opinion,0
3484017,"Which specialisation is better in MBA between finance and HR?","course comp",indirect,opinion,0
3589269,"Which course is better in TSM between MBA and PGDM?","course comp",indirect,opinion,0
4163102,"Which course is better between MBA and PGDM?","course comp",indirect,opinion,0
4271863,"Which place is better for MBA between India and Canada?","course comp",indirect,opinion,0
4329011,"Which course is better between MBA in finance and PGDFM?","course comp",indirect,opinion,0
3523116,"Which field can provide a better and secure career between hotel management and law?","course comp",indirect,opinion,0
3664021,"Which college would be better for CSE between Chandigarh university and institute of technology and management?","course comp",indirect,opinion,0
1199846,"MBA(IT) or MSc (IT and management) Which is better? Why?","course comp",indirect,opinion,0
1201417,"MBA(IT) or MSc (IT and management) Which is better? Why?","course comp",indirect,opinion,0
3741216,"Which college is better for MBA among BVP and Asia Pacific Institute of Management?","course comp",indirect,opinion,0
3791960,"Which degree is better for MBA- International Business, HR or Energy and Environment Management?","course comp",indirect,opinion,0
3775623,"Which is better in MBA among HR and hotel management? I'm doing BBA.","course comp",indirect,opinion,0
3781921,"Which course is better among PGDM and PhD in management after MBA?","course comp",indirect,opinion,0
3785373,"Which is the better course among Masters in applied management and MBA?","course comp",indirect,opinion,0
3685883,"Which college is better for MBA hospital management among LPU and IIHMR?","course comp",indirect,opinion,0
4133788,"Which one is better for MBA among Global Institute of Management and Surana College?","course comp",indirect,opinion,0
3957446,"Which course is better among certified management accounts (CMA) and MBA?","course comp",indirect,opinion,0
4173658,"Which is a better course to pursue among hotel management and MBA?","course comp",indirect,opinion,0
3730249,"Which one is better for job among MBA and M.Sc in Management?","course comp",indirect,opinion,0
3718498,"Which college among MIT and Indira Institute of Management is better for MBA?","course comp",indirect,opinion,0
3787350,"Which college is better for MBA among Swami Vivekanand Education, Chembur and Kohinoor Management, Kurla (West)?","course comp",indirect,opinion,0
4107759,"Which one is better for regular MBA among Goa Institute of Management (GIM) and Goa University?","course comp",indirect,opinion,0
3052885,"Bhartiar university or madurai kamraj or annamalai for mba hotel and tourism management which is better","course comp",indirect,opinion,0
2822614,"Which B-school is better among TAPMI, SIHS and IHMR to pursue MBA in Healthcare Management?","course comp",indirect,opinion,0
2701831,"Which one is better and career oriented Masters in Personnel management or MBA (HR) ?","course comp",indirect,opinion,0
2779434,"Which institute is better to pursue MBA: Amity Indore or Prestige institute of management and research?","course comp",indirect,opinion,0
2585788,"which one is better iimp or indira institute of engineering and management for pursuing mba","course comp",indirect,opinion,0
3363444,"Which is a better college for MBA event management and public relations? INLEAD or NAMED","course comp",indirect,opinion,0
2888893,"Which institute is better among Prestige institute of management- Indore and BIMM Pune to pursue MBA?","course comp",indirect,opinion,0
2886830,"Which institute is better among Apeejay institute of Management-Delhi and IMT-Nagpppur to pursue MBA?","course comp",indirect,opinion,0
3580138,"Which is a better career option among MBA and hotel management?","course comp",indirect,opinion,0
3675350,"Which one is better for MBA in hospital and healthcare management, TISS Mumbai or SIHS Pune?","course comp",indirect,opinion,0
4015625,"Which is a better option among Nashik and Bangalore for MBA in healthcare management?","course comp",indirect,opinion,0
4032536,"Which is the better option for MBA among Doon Business School and Center for Management Development?","course comp",indirect,opinion,0
4021738,"Which is a better option for a management degree among XIMB-RM and BITS, Pilani-MBA?","course comp",indirect,opinion,0
4159837,"Which one is better among IIT-Delhi and IIM-Nagpur for MBA in telecom management?","course comp",indirect,opinion,0
4070544,"Which career option is better after completing mechanical engineering among MS in engineering management and MBA?","course comp",indirect,opinion,0
4211222,"Which college is better for MBA among Sinhgad Institute of Management and MITSOM?","course comp",indirect,opinion,0
4208067,"Which course is better among airline management and MBA in terms of scope?","course comp",indirect,opinion,0
4225274,"Which is a better college to pursue MBA, KIET or Galgotias Institute of Technology and Management?","course comp",indirect,opinion,0
4218788,"Which one is better for pursuing MBA among Sathyabama University and Measi Institute of Management?","course comp",indirect,opinion,0
4245459,"Which institute is better for MBA among Amity, Noida and Jaipuria Institute of Management?","course comp",indirect,opinion,0
4285606,"Which one is better for MBA among AIMIT and KS Hegde Institute of Management?","course comp",indirect,opinion,0
4315914,"Which one is better among Thiagarajar School of Management and Jaipuria IOM for MBA finance?","course comp",indirect,opinion,0
4332522,"Which one is better among M.Sc in management (Germany) and MBA (Germany)?","course comp",indirect,opinion,0
4314856,"Which institute is better for MBA in event management among NIEM and NAEMD?","course comp",indirect,opinion,0
4327632,"Which college is better for MBA among Amity, Noida and Asia Pacific Institute of Management, Delhi?","course comp",indirect,opinion,0
4298507,"Which one is better among M.Sc in management from UK and MBA from Bangalore?","course comp",indirect,opinion,0
3827590,"Which field is better in Aviation management among Airport management and air-ticketing management?","course comp",indirect,opinion,0
3785424,"Which course is better among hotel management, business management and tourism management?","course comp",indirect,opinion,0
3750969,"Which management course will be better among PGDM and MBA?","course comp",indirect,opinion,0
3387703,"General management or management in any particular specialization is better ?","course comp",indirect,opinion,0
1507772,"I am doing mba in telecom management. but i am confuse about the specialization. i have option operation &amp; system.so please tell me which is better for job? and please also tell me what the field in which doing job after this specialization?","course comp",indirect,opinion,0
3344121,"Which are the good institutes in India to pursue MBA in Strategic Management through Online or distance?","course comp",indirect,opinion,0
3851008,"Is it good to pursue MBA after hotel management? Which MBA specialization should I opt?","course comp",indirect,opinion,0
2787013,"Which specialization to opt in MBA? Is MBA in Media Management a good option for me?","course comp",indirect,opinion,0
2709354,"what is the difference between the bachelor of science information technology and certificate in information technology management?","course comp",indirect,opinion,0
1310095,"which is better MBA or MS in Engineering Management?","course comp",indirect,opinion,0
1731664,"Which is better after b.pharm? hospital management or MBA..?","course comp",indirect,opinion,0
3841366,"Which MBA stream is better: supply chain management or operation?","course comp",indirect,opinion,0
2834795,"Which is better MBA Healthcare management or MHA?","course comp",indirect,opinion,0
3203130,"Which institute is better to pursue MBA healthcare management?","course comp",indirect,opinion,0
3600210,"Which course is better: MBA or hotel management?","course comp",indirect,opinion,0
3996118,"Which MBA specialisation is better: HR or organisation management?","course comp",indirect,opinion,0
1169141,"which specialization is better in mba?","course comp",indirect,opinion,0
3046144,"Which MBA is better for EXIM specialization?","course comp",indirect,opinion,0
2913860,"Which MBA specialization is better for placements?","course comp",indirect,opinion,0
3489899,"Which MBA specialization is better for me?","course comp",indirect,opinion,0
3187971,"Which MBA specialization is better among MBA IT and MBA Systems? Which institute is better : BIMM pune or Christ University?","course comp",indirect,opinion,0
4094966,"Which is a better course among MBA in finance and MBA in hotel management? What is the duration of MBA in hotel management?","course comp",indirect,opinion,0
4224111,"Is it worth to pursue MBA from VOU School of Strategic Management in online mode from job perspective?","course comp",indirect,opinion,0
2456530,"geeting mba  information and technology management","course comp",indirect,opinion,0
3879354,"Which one is better among MBA in strategy management or MBA in general management?","course comp",indirect,opinion,0
1543548,"What is the difference between Operations and Systems Management for an MBA aspirant","course comp",indirect,opinion,0
3633657,"Who is better to pursue among hotel management and MBA?","course comp",indirect,opinion,0
3760580,"Is the faculty and placement same in MS Ramaiah institute of management and RIMS? Which one is better between the two?","course comp",indirect,opinion,0
3976997,"What is the difference between 'M.Sc Business' and 'Masters in Management' in UK and which one is better to do just after graduation?","course comp",indirect,opinion,0
3492967,"Which career option is better between mass communication or hotel management?","course comp",indirect,opinion,0
4093673,"Which is a better course to pursue (MBA),MBA in HR (OR) MBA in airport and airline management?","course comp",indirect,opinion,0
4032248,"Which one is better among MBA in international business and MBA in logistics and supply chain management?","course comp",indirect,opinion,0
3728470,"Which are the top MBA colleges providing specializations in logistics and aviation management?","course comp",indirect,opinion,0
3924089,"Which specialization should I opt in PhD after completing MBA in hotel and tourism management?","course comp",indirect,opinion,0
1360556,"i am a commerce graduate(b.com),pls tell me which course is better for me.master of health administration or mba hospital management,and also tell me the difference between them","course comp",indirect,opinion,0
4053870,"What is the difference between MBA logistics &amp; supply chain management and MBA shipping and logistics?","course comp",indirect,opinion,0
2881994,"Oil and gas management MBA or Power Management MBA is better","course comp",indirect,opinion,0
2533994,"Which year you (sandip) started MBA ? Difference between MBA finance and Financial Management?","course comp",indirect,opinion,0
2176583,"in mba fin. we were taught strategic management  and portfolio analysis..is there r any prctical appl.of this subject?if,then what.plz reply","course comp",indirect,opinion,0
2027004,"what is the difference between hotel management and hospitality management??","course comp",indirect,opinion,0
1796574,"what is difference between airport management and aviation management","course comp",indirect,opinion,0
3950095,"What is the difference between airport management and aviation management?","course comp",indirect,opinion,0
3753496,"What is the difference between construction management and engineering management?","course comp",indirect,opinion,0
3385323,"What is the difference between wealth management and investment management?","course comp",indirect,opinion,0
3635447,"What is the difference between hotel management and hospitality management?","course comp",indirect,opinion,0
4422157,"What is difference between hospitality management and hotel management?","course comp",indirect,opinion,0
4289976,"What is the difference between hotel management and hospitality management?","course comp",indirect,opinion,0
4210774,"What is the difference between information technology and computer science?  Which stream has better scope?","course comp",indirect,opinion,0
3887964,"Should I go for MBA or not? Which course is better among MBA in hospital management and MBA in product management?","course comp",indirect,opinion,0
3923826,"Which MBA would be better: logistics and supply chain management, hospital and healthcare management or aviation management?","course comp",indirect,opinion,0
1004644,"How is National Institute of Management for MBA? And which is the best specialization in terms of career scope and salary perspective?","course comp",indirect,opinion,0
2306723,"what is the difference between masters programme ii hospitality and tourism management and mba in hospitality and tourism management?","course comp",indirect,opinion,0
4033969,"Which institute is better for MBA among B.S.R. Abdur Rahman College and Measi Institute of Management?","course comp",indirect,opinion,0
4214300,"Which is a better college to pursue MBA among G.L Bajaj and Accurate Institute of Management?","course comp",indirect,opinion,0
1732126,"which is better FASHION DESIGNING or EVENT MANAGEMENT and WHY?","course comp",indirect,opinion,0
1732130,"Which is better FASHION DESIGNING or EVENT MANAGEMENT and WHY?","course comp",indirect,opinion,0
3526780,"Which is a better option among: journalism and event management?","course comp",indirect,opinion,0
3655751,"Which one is better among engineering and hotel management?","course comp",indirect,opinion,0
3733411,"Which one is better among hotel management and engineering?","course comp",indirect,opinion,0
3664536,"Which course is better among air hostess and hotel management?","course comp",indirect,opinion,0
4143347,"Which field is better among aviation and airport management?","course comp",indirect,opinion,0
4185898,"Which is better among Indira Institute of Management and MITSOM?","course comp",indirect,opinion,0
3712881,"Which is better among petroleum engineering and hotel management?","course comp",indirect,opinion,0
3163570,"Which course is better among event management and photography?","course comp",indirect,opinion,0
3590327,"Which course is better among B.Tech and hotel management?","course comp",indirect,opinion,0
3481685,"Which option is better among mass communication and business management?","course comp",indirect,opinion,0
3516131,"Which is a better course among hotel management and engineering?","course comp",indirect,opinion,0
3616953,"Which is better among HR and healthcare management?","course comp",indirect,opinion,0
3610436,"Which is better among engineering and hotel management?","course comp",indirect,opinion,0
3700173,"Which field is better among photography and hotel management?","course comp",indirect,opinion,0
4017893,"Which is a better option among hospitality and hotel management?","course comp",indirect,opinion,0
4031298,"Which course is better among hotel management and BCA?","course comp",indirect,opinion,0
3806538,"Which is better among BCA and hotel management?","course comp",indirect,opinion,0
4067511,"Which course is better among engineering and hotel management?","course comp",indirect,opinion,0
4224677,"Which field is better among engineering and management?","course comp",indirect,opinion,0
4243909,"Which course is better among hotel management and hospitality?","course comp",indirect,opinion,0
4318590,"Which course is better among hotel management and B.Pharmacy?","course comp",indirect,opinion,0
4331089,"Which stream is better among finance and management?","course comp",indirect,opinion,0
3241649,"Which MBA specialization is better among MBA E business and MBA IT Security?","course comp",indirect,opinion,0
3056760,"Which MBA specialization is better among MBA in marketing and MBA in International business?","course comp",indirect,opinion,0
2811775,"I am Btech (IT) grad. with approx 3 yrs work exp, which one is better for me, MBA   PGDBA  or MBA Information Technology Management.","course comp",indirect,opinion,0
4316940,"Which has a better scope and why: Retail Management or Information Technology (IT)?","course comp",indirect,opinion,0
4316943,"Which has a better scope and why: Information Technology (IT) or Healthcare Management?","course comp",indirect,opinion,0
2662641,"Which is a better choice for me for MBA between in these? in business administration ,business management , finance &amp; HR(human resources)?","course comp",indirect,opinion,0
3709449,"Which is better MBA college in Supply chain management &amp; logistics Kerala between SCM hub institute &amp; Vidya Bharathi Group of Institution?","course comp",indirect,opinion,0
3528874,"Which is a better option between MBA business analytics from UPES &amp; operations specialization from Sri Balaji Society BIMM?","course comp",indirect,opinion,0
4481389,"What is the basic difference between NIEM Mumbai and NIEM Delhi? Which branch is better to do PG Diploma in event management?","course comp",indirect,opinion,0
2098267,"Is there any college that Provides Dual MBA specialization in Finance and Healthcare management in kerala?","course comp",indirect,opinion,0
2701182,"Is there specialization course for mba in production and operations management available in your institute?","course comp",indirect,opinion,0
3716886,"Which is better between after doing BMS between MBA and CA?","course comp",indirect,opinion,0
3929675,"Which MBA specialization is having more scope among marketing and Information technology?","course comp",indirect,opinion,0
4200032,"Which course is better in hotel management: B.Sc in hotel management or Bachelor of hotel management?What is the difference between them?","course comp",indirect,opinion,0
4368214,"Which one is better: Travel and Tourism Management or Event Management and why?","course comp",indirect,opinion,0
4368215,"Which one is better: Hotel / Hospitality Management or Travel and Tourism Management and why?","course comp",indirect,opinion,0
3512986,"Which college is better among Shiva Shivani Institute of Management (Hyderabad) and ISME (Bangalore) for MBA in finance and placements?","course comp",indirect,opinion,0
4209370,"Which college is better for pursuing MBA among IIMP, ISBS and Indira College of Engineering and Management?","course comp",indirect,opinion,0
1907257,"MBA in Hospitality or MBA in Sales and Marketing?? Which is a better option after i complete my Hotel Management??","course comp",indirect,opinion,0
2490243,"Which is the best MBA college for operations management and finance in Delhi.(MBA +PGDM) would be better.","course comp",indirect,opinion,0
3512837,"Which is a better option among MBA P'Ceutical management and MBA general? I have completed Bachelors in Pharmacy.","course comp",indirect,opinion,0
3222766,"Which of these is better in terms of placement and course structure MBA in healthcare or MBA in hospital management?","course comp",indirect,opinion,0
3508109,"Which course is better to pursue among MBA in finance and MBA in management after economics Hons?","course comp",indirect,opinion,0
3963291,"Which is a better option among MBA in finance and MBA in event management? I am confused.","course comp",indirect,opinion,0
4083739,"Is there any difference between MBA in aviation and MBA with airport management?","course comp",indirect,opinion,0
3729372,"What is the difference between regular MBA and MBA in general management?","course comp",indirect,opinion,0
2688020,"Is any difference between regular mba and mba in retail management offring by A.U","course comp",indirect,opinion,0
3974827,"Is there any difference between MBA in media management &amp; MBA in media and entertainment?","course comp",indirect,opinion,0
4066496,"What is the difference between MBA in agribusiness and MBA in rural management?","course comp",indirect,opinion,0
4476629,"What is the difference between MBA in operations and MBA in supply chain management?","course comp",indirect,opinion,0
4304612,"What is the difference between MBA in aviation and MBA in aviation management?","course comp",indirect,opinion,0
1220482,"Which MBA is better after B.Arch- Energy &amp; Environment Management or Architecture &amp; Project Management?","course comp",indirect,opinion,0
1096064,"which is a better career option,MBA in human resource management or masters in hospitality management?","course comp",indirect,opinion,0
1099920,"Which course is better- MBA in Healthcare Management or Pharmaceutical Management?","course comp",indirect,opinion,0
2723750,"Which is better for MBA graduate- supply chain management or material management?","course comp",indirect,opinion,0
3575971,"M.Sc in hotel management or MBA in hotel management, which one is better?","course comp",indirect,opinion,0
4289244,"Which one is better: MBA with health care management or hospital management after BHMS?","course comp",indirect,opinion,0
1647394,"i've done my BBA with 64.7% marks now I want to do specialization in HR.I'm confused between MBA and M.COM. which is better option?","course comp",indirect,opinion,0
1647423,"i've done my BBA with 64.7% marks now I want to do specialization in HR.I'm confused between MBA and M.COM. which is better option?","course comp",indirect,opinion,0
1623966,"What is the scope of Media Management in UK ? Which are the best universities ?  Difference between msc and mba ?","course comp",indirect,opinion,0
1776300,"MBA(Specialization in Retail Management)","course comp",indirect,opinion,0
3830784,"What's the difference between MBA, Masters in management and Masters in international business? Which one of these is the best?","course comp",indirect,opinion,0
3489433,"Which college should I opt between Sai Balaji International Institute of Management and MIT School of Management for MBA?","course comp",indirect,opinion,0
3138303,"How are the placements and hostel facilities in this college? Which MBA specialization is suggested to join here? How is Finance Management?","course comp",indirect,opinion,0
3856914,"Which MBA specialization should I opt: rural management or HR?","course comp",indirect,opinion,0
1359198,"what is the difference between MBA in Hospitality Management  and Hotel Management. what is the scope of both?","course comp",indirect,opinion,0
4100698,"Which is a better college for MBA among KDK and Shri Ramdeobaba College of Engineering and Management?","course comp",indirect,opinion,0
3493552,"Which is the better college for MBA healthcare and hospital management among TAPMI, Manipal and GIM - Goa?","course comp",indirect,opinion,0
4023122,"Which institute is better among Indus Business Academy and Management Institute  of Leadership and Excellence for pursuing MBA?","course comp",indirect,opinion,0
4066189,"Which is a better option among MBA in airline and airport management and certification in airport operations?","course comp",indirect,opinion,0
4248217,"Which college among Shri Ramdeobaba College of Engineering and Management and Indira Global Business School is better for MBA?","course comp",indirect,opinion,0
4238946,"Which among GL Bajaj Institute of Technology and Management and Rukmini Devi Institute of Advanced Studies is better for MBA?","course comp",indirect,opinion,0
2695723,"Can you inform me about MBA specializations like forest management etc and not traditional specialization like finance or marketing?","course comp",indirect,opinion,0
3806675,"Which is better between BCA + MCA and BCA + MBA?","course comp",indirect,opinion,0
4266488,"Which is better between M.Sc and MBA after B.Sc?","course comp",indirect,opinion,0
3628997,"Which career option is better between fashion design and hotel management for a girl who lives in a country like india?","course comp",indirect,opinion,0
3750283,"Which is a better college for B.Tech in CSE between CBS college of engineering and Management &amp; Bhagwant institute of technology-Ghaziabad?","course comp",indirect,opinion,0
3481774,"Can you please tell me which specialization is better as concerned with placements under PGDM between Marketing, Finance and HR.","course comp",indirect,opinion,0
2309109,"MBA in Materials Management or MBA in Supply Chain Management which one is better ? Kindly explain.","course comp",indirect,opinion,0
3541816,"Which specialisation should I choose between HR and telecom management for MBA?","course comp",indirect,opinion,0
4237766,"Which one is more valuable and offering better salary package among Masters in hotel management and MBA in hotel management after B.Com?","course comp",indirect,opinion,0
3650656,"Which specialization is better among MBA in finance and MBA in marketing?","course comp",indirect,opinion,0
1381707,"I have completed BTech(C.S.E.) Which is a better specialization in MBA for me? Either Finance &amp; Marketing or Technology Management??Plz rply me as soon as possible...","course comp",indirect,opinion,0
3649738,"What is the difference between B.Sc in Hotel Management and Bachelors in Hotel Management? Which is best?","course comp",indirect,opinion,0
1546498,"what is better between MBA and MCA?","course comp",indirect,opinion,0
1085733,"Which is better- MBA in Telecommunications or Project Management? Which offers a better scope?","course comp",indirect,opinion,0
2633914,"Between construction technology and management and transport engineering which course is having wide opportunities?","course comp",indirect,opinion,0
3827466,"Which course is better among Masters in engineering management and Masters in operations management?","course comp",indirect,opinion,0
3659285,"Which career option is better among hotel management and event management?","course comp",indirect,opinion,0
